1,1,406,380,87,213,-1,-1,-1,-1
1,2,281,376,100,236,-1,-1,-1,-1
2,1,407,381,88,213,-1,-1,-1,-1
2,2,283,377,100,235,-1,-1,-1,-1
3,1,410,381,88,213,-1,-1,-1,-1
3,2,285,377,102,233,-1,-1,-1,-1
4,1,414,381,88,214,-1,-1,-1,-1
4,2,287,376,105,232,-1,-1,-1,-1
5,1,421,382,86,213,-1,-1,-1,-1
5,2,289,376,111,233,-1,-1,-1,-1
6,1,427,382,85,212,-1,-1,-1,-1
6,2,292,377,114,234,-1,-1,-1,-1
7,1,432,381,84,212,-1,-1,-1,-1
7,2,296,376,115,235,-1,-1,-1,-1
8,1,439,379,85,212,-1,-1,-1,-1
8,2,300,377,115,235,-1,-1,-1,-1
9,1,444,380,87,212,-1,-1,-1,-1
9,2,304,378,115,236,-1,-1,-1,-1
10,1,447,380,91,213,-1,-1,-1,-1
10,2,308,378,115,238,-1,-1,-1,-1
11,1,451,380,96,214,-1,-1,-1,-1
11,2,313,378,112,241,-1,-1,-1,-1
12,1,453,380,99,215,-1,-1,-1,-1
12,2,320,376,106,241,-1,-1,-1,-1
13,1,455,381,103,216,-1,-1,-1,-1
13,2,328,375,98,241,-1,-1,-1,-1
14,1,457,382,104,216,-1,-1,-1,-1
14,2,336,373,93,243,-1,-1,-1,-1
15,1,460,382,101,215,-1,-1,-1,-1
15,2,344,371,93,244,-1,-1,-1,-1
16,1,464,382,96,214,-1,-1,-1,-1
16,2,350,371,99,244,-1,-1,-1,-1
17,1,471,378,91,215,-1,-1,-1,-1
17,2,352,372,104,243,-1,-1,-1,-1
18,1,477,375,85,216,-1,-1,-1,-1
18,2,351,374,108,243,-1,-1,-1,-1
19,1,483,375,79,216,-1,-1,-1,-1
19,2,351,377,113,241,-1,-1,-1,-1
20,1,488,375,74,216,-1,-1,-1,-1
20,2,354,380,117,239,-1,-1,-1,-1
21,1,493,376,71,213,-1,-1,-1,-1
21,2,360,381,119,239,-1,-1,-1,-1
22,1,498,379,67,207,-1,-1,-1,-1
22,2,367,381,118,241,-1,-1,-1,-1
23,1,503,383,63,199,-1,-1,-1,-1
23,2,372,380,116,243,-1,-1,-1,-1
24,1,505,383,58,198,-1,-1,-1,-1
24,2,379,379,111,243,-1,-1,-1,-1
25,2,389,377,105,244,-1,-1,-1,-1
26,2,399,376,102,246,-1,-1,-1,-1
27,2,407,375,102,246,-1,-1,-1,-1
28,2,414,373,104,244,-1,-1,-1,-1
29,2,419,373,109,243,-1,-1,-1,-1
30,2,424,373,112,245,-1,-1,-1,-1
31,2,427,372,114,245,-1,-1,-1,-1
32,2,431,373,115,245,-1,-1,-1,-1
33,2,435,373,116,245,-1,-1,-1,-1
34,2,439,373,116,245,-1,-1,-1,-1
35,2,443,374,114,242,-1,-1,-1,-1
36,2,447,376,111,240,-1,-1,-1,-1
37,2,452,377,108,241,-1,-1,-1,-1
38,2,460,377,104,242,-1,-1,-1,-1
39,2,469,374,99,242,-1,-1,-1,-1
40,2,478,371,92,241,-1,-1,-1,-1
41,2,485,370,86,240,-1,-1,-1,-1
42,2,491,371,80,241,-1,-1,-1,-1
43,2,495,371,76,240,-1,-1,-1,-1
44,2,498,369,73,240,-1,-1,-1,-1
45,2,503,364,71,243,-1,-1,-1,-1
46,2,506,368,68,241,-1,-1,-1,-1
70,3,1503,345,55,248,-1,-1,-1,-1
71,3,1494,343,64,252,-1,-1,-1,-1
72,3,1475,333,83,262,-1,-1,-1,-1
73,3,1450,330,108,266,-1,-1,-1,-1
74,3,1437,331,121,267,-1,-1,-1,-1
75,3,1432,329,125,269,-1,-1,-1,-1
76,3,1430,325,127,268,-1,-1,-1,-1
77,3,1427,323,129,270,-1,-1,-1,-1
78,3,1425,322,129,273,-1,-1,-1,-1
79,3,1433,317,125,277,-1,-1,-1,-1
80,3,1446,311,113,279,-1,-1,-1,-1
80,4,1404,320,99,275,-1,-1,-1,-1
81,3,1449,309,102,278,-1,-1,-1,-1
81,4,1397,323,98,270,-1,-1,-1,-1
82,3,1443,310,97,274,-1,-1,-1,-1
82,4,1383,324,100,270,-1,-1,-1,-1
83,3,1435,313,97,270,-1,-1,-1,-1
83,4,1366,325,109,269,-1,-1,-1,-1
84,3,1425,317,99,268,-1,-1,-1,-1
