1,1,280.802,376.385,100.393,236.353,-1,-1,-1,-1
1,2,405.107,379.541,87.4496,214.149,-1,-1,-1,-1
2,1,284.433,376.921,100.731,237.612,-1,-1,-1,-1
2,2,407.08,383.45,88.19,212.464,-1,-1,-1,-1
3,1,285.542,377.113,101.394,231.078,-1,-1,-1,-1
3,2,410.015,381.892,88.31,212.686,-1,-1,-1,-1
4,1,287.636,377.035,104.17,232.436,-1,-1,-1,-1
4,2,412.476,381.764,89.3442,216.619,-1,-1,-1,-1
5,1,288.752,376.282,113.272,234.354,-1,-1,-1,-1
5,2,422.525,381.877,86.3423,212.332,-1,-1,-1,-1
6,1,290.805,377.066,115.302,234.072,-1,-1,-1,-1
6,2,426.492,383.788,84.5894,211.195,-1,-1,-1,-1
7,1,295.299,375.422,116.882,238.012,-1,-1,-1,-1
7,2,433.209,380.602,79.9007,215.023,-1,-1,-1,-1
8,1,299.608,376.101,115.52,235.014,-1,-1,-1,-1
8,2,435.855,382.177,87.4205,210.827,-1,-1,-1,-1
9,1,304.393,378.592,116.609,234.478,-1,-1,-1,-1
9,2,441.885,380.61,90.1232,212.817,-1,-1,-1,-1
10,1,308.467,374.844,115.328,243.13,-1,-1,-1,-1
10,2,444.588,379.515,95.0496,214.044,-1,-1,-1,-1
11,1,314.119,375.392,111.268,245.199,-1,-1,-1,-1
11,2,447.446,378.796,103.038,216.787,-1,-1,-1,-1
12,1,323.794,377.85,99.7201,241.532,-1,-1,-1,-1
12,2,453.373,379.177,101.19,216.164,-1,-1,-1,-1
13,1,332.733,377.406,89.9401,240.029,-1,-1,-1,-1
13,2,454.23,379.31,110.464,218.762,-1,-1,-1,-1
14,1,340.273,373.273,83.9747,247.226,-1,-1,-1,-1
14,2,459.383,382.178,105.156,213.94,-1,-1,-1,-1
15,1,341.903,372.429,91.5161,246.008,-1,-1,-1,-1
15,2,464.416,381.226,100.326,217.065,-1,-1,-1,-1
16,1,341.727,372.211,109.307,243.222,-1,-1,-1,-1
16,2,470.023,385.019,92.2227,212.244,-1,-1,-1,-1
17,1,349.394,372.906,110.046,241.879,-1,-1,-1,-1
17,2,476.396,381.14,83.713,215.579,-1,-1,-1,-1
18,1,353.115,371.611,110.718,245.762,-1,-1,-1,-1
18,2,480.44,376.587,80.465,220.554,-1,-1,-1,-1
19,1,351.896,375.897,117.937,240.7,-1,-1,-1,-1
19,2,487.598,377.71,72.7418,214.561,-1,-1,-1,-1
20,1,351.134,380.867,125.961,233.399,-1,-1,-1,-1
20,2,491.076,374.735,69.5594,218.626,-1,-1,-1,-1
21,1,359.198,380.506,120.491,238.521,-1,-1,-1,-1
21,2,494.92,376.126,68.5157,213.481,-1,-1,-1,-1
22,1,368.055,377.959,116.097,246.669,-1,-1,-1,-1
22,2,500.044,382.748,64.1209,199.206,-1,-1,-1,-1
23,1,371.6,379.864,118.348,245.624,-1,-1,-1,-1
23,2,504.237,385.96,61.9185,193.557,-1,-1,-1,-1
24,1,382.949,381.81,103.086,242.024,-1,-1,-1,-1
24,2,509.718,384.739,53.1123,196.403,-1,-1,-1,-1
25,1,390.116,379.346,99.5593,243.359,-1,-1,-1,-1
25,2,507.28,380.319,63.4454,204.255,-1,-1,-1,-1
26,1,399.351,375.477,98.4598,251.442,-1,-1,-1,-1
26,2,510.843,380.9,62.2226,201.38,-1,-1,-1,-1
27,1,405.164,376.209,101.977,247.408,-1,-1,-1,-1
27,2,514.405,382.48,60.9639,198.96,-1,-1,-1,-1
28,1,411.214,377.29,106.427,241.527,-1,-1,-1,-1
28,2,516.968,382.061,60.3325,198.911,-1,-1,-1,-1
29,1,415.365,376.34,113.772,239.879,-1,-1,-1,-1
29,2,519.53,380.641,60.0153,199.982,-1,-1,-1,-1
30,1,420.624,371.038,119.245,250.931,-1,-1,-1,-1
30,2,521.093,380.222,61.3959,200.698,-1,-1,-1,-1
31,1,428.853,372.73,115.987,243.567,-1,-1,-1,-1
31,2,524.656,379.802,60.9861,199.986,-1,-1,-1,-1
32,1,433.873,371.737,116.784,247.008,-1,-1,-1,-1
32,2,527.218,379.382,60.7388,199.707,-1,-1,-1,-1
33,1,438.329,372.579,116.645,245.396,-1,-1,-1,-1
33,2,529.781,378.963,60.6937,199.857,-1,-1,-1,-1
34,1,441.545,372.499,118.286,246.838,-1,-1,-1,-1
35,1,447.862,375.37,111.447,239.088,-1,-1,-1,-1
36,1,452.467,378.454,108.968,234.094,-1,-1,-1,-1
37,1,455.606,374.567,106.074,243.893,-1,-1,-1,-1
38,1,461.425,375.165,102.363,246.348,-1,-1,-1,-1
39,1,470.439,378.052,94.7483,240.259,-1,-1,-1,-1
40,1,481.777,374.812,84.911,240.656,-1,-1,-1,-1
41,1,488.53,373.328,80.6385,237.38,-1,-1,-1,-1
42,1,495.846,367.577,74.0867,249.027,-1,-1,-1,-1
43,1,499.871,375.194,71.9058,232.123,-1,-1,-1,-1
44,1,502.649,369.622,70.81,242.823,-1,-1,-1,-1
45,1,504.667,363.951,70.9004,247.443,-1,-1,-1,-1
46,1,508.995,367.642,65.358,239.333,-1,-1,-1,-1
47,1,509.881,365.591,70.6122,242.15,-1,-1,-1,-1
48,1,512.766,365.54,69.9173,240.774,-1,-1,-1,-1
49,1,515.652,363.488,69.5196,242.505,-1,-1,-1,-1
50,1,518.538,362.437,69.2615,242.441,-1,-1,-1,-1
51,1,522.424,361.385,68.9337,241.441,-1,-1,-1,-1
